locus_tag	ftype	length_bp	gene	EC_number	COG	product
Human_SRR6028624_bin.16.fna_00588	CDS	2904				putative membrane protein
Human_SRR6028624_bin.16.fna_00589	CDS	522				Cob(I)alamin adenosyltransferase 
Human_SRR6028624_bin.16.fna_00590	CDS	1155				hypothetical protein
Human_SRR6028624_bin.16.fna_00591	CDS	1158				coenzyme F420 hydrogenase
Human_SRR6028624_bin.16.fna_00592	CDS	885				glycosyl transferase family protein
Human_SRR6028624_bin.16.fna_00593	CDS	1185				Polysaccharide pyruvyl transferase
Human_SRR6028624_bin.16.fna_00594	CDS	1191				hypothetical protein
Human_SRR6028624_bin.16.fna_00595	CDS	285				prevent-host-death family protein
Human_SRR6028624_bin.16.fna_00596	CDS	690				Phage shock protein A (IM30), suppresses sigma54-dependent transcription
Human_SRR6028624_bin.16.fna_00597	CDS	195				hypothetical protein
Human_SRR6028624_bin.16.fna_00598	CDS	609				thiamine pyrophosphokinase 
Human_SRR6028624_bin.16.fna_00599	CDS	879				ribosome small subunit-dependent GTPase A 
Human_SRR6028624_bin.16.fna_00600	CDS	2340				Serine/threonine protein kinase 
Human_SRR6028624_bin.16.fna_00601	CDS	726				Serine/threonine protein phosphatase 
Human_SRR6028624_bin.16.fna_00602	CDS	1056				radical SAM enzyme, Cfr family
Human_SRR6028624_bin.16.fna_00603	CDS	1299				ribosomal RNA small subunit methyltransferase RsmB 
Human_SRR6028624_bin.16.fna_00604	CDS	678				putative Zn-dependent protease
Human_SRR6028624_bin.16.fna_00605	CDS	936				methionyl-tRNA formyltransferase 
Human_SRR6028624_bin.16.fna_00606	CDS	462				peptide deformylase 
Human_SRR6028624_bin.16.fna_00607	CDS	2448				primosomal protein N'
Human_SRR6028624_bin.16.fna_00608	CDS	210				DNA-directed RNA polymerase, omega subunit
Human_SRR6028624_bin.16.fna_00609	CDS	606				guanylate kinase 
Human_SRR6028624_bin.16.fna_00610	CDS	258				hypothetical protein
Human_SRR6028624_bin.16.fna_00611	CDS	885				hypothetical protein
Human_SRR6028624_bin.16.fna_00612	CDS	2559				Glycosyl hydrolase family 48.
Human_SRR6028624_bin.16.fna_00613	CDS	1041				ABC-type multidrug transport system, ATPase component
Human_SRR6028624_bin.16.fna_00614	CDS	735				hypothetical protein
Human_SRR6028624_bin.16.fna_00615	CDS	1494				ABC transporter
Human_SRR6028624_bin.16.fna_00616	CDS	1386				hypothetical protein
Human_SRR6028624_bin.16.fna_00617	CDS	2877				O-Glycosyl hydrolase
Human_SRR6028624_bin.16.fna_00618	CDS	1914				AraC family transcriptional regulator
Human_SRR6028624_bin.16.fna_00619	CDS	1089				ferric enterobactin transport ATP-binding protein fepC
Human_SRR6028624_bin.16.fna_00620	CDS	1023				ABC-type Fe3+-siderophore transport system, permease component
Human_SRR6028624_bin.16.fna_00621	CDS	1125				ABC-type Fe3+-hydroxamate transport system, periplasmic component
Human_SRR6028624_bin.16.fna_00622	CDS	894				hypothetical protein
Human_SRR6028624_bin.16.fna_00623	CDS	1389				Cobalamin biosynthesis protein CbiK, Co2+ chelatase 
Human_SRR6028624_bin.16.fna_00624	CDS	642				Precorrin isomerase 
Human_SRR6028624_bin.16.fna_00625	CDS	1470				adenosylcobyric acid synthase (glutamine-hydrolysing) 
Human_SRR6028624_bin.16.fna_00626	CDS	1035				L-threonine O-3-phosphate decarboxylase 
Human_SRR6028624_bin.16.fna_00627	CDS	966				adenosylcobinamide-phosphate synthase 
Human_SRR6028624_bin.16.fna_00628	CDS	561				alpha-ribazole phosphatase
Human_SRR6028624_bin.16.fna_00629	CDS	384				Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase 
Human_SRR6028624_bin.16.fna_00630	CDS	768				cobalamin-5'-phosphate synthase 
Human_SRR6028624_bin.16.fna_00631	CDS	546				putative cobinamide kinase/cobinamide phosphate guanylyltransferase
Human_SRR6028624_bin.16.fna_00632	CDS	1050				nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase 
Human_SRR6028624_bin.16.fna_00633	CDS	1353				cobyrinic acid a,c-diamide synthase
Human_SRR6028624_bin.16.fna_00634	CDS	1191				precorrin-6x reductase
Human_SRR6028624_bin.16.fna_00635	CDS	780				precorrin-6x reductase
Human_SRR6028624_bin.16.fna_00636	CDS	723				cbiH1; precorrin-3B C17-methyltransferase CbiH1 
Human_SRR6028624_bin.16.fna_00637	CDS	1032				Cobalamin biosynthesis protein CbiG
Human_SRR6028624_bin.16.fna_00638	CDS	540				cbiF; precorrin-4 C11-methyltransferase CbiF 
Human_SRR6028624_bin.16.fna_00639	CDS	201				transposase
Human_SRR6028624_bin.16.fna_00640	CDS	165				hypothetical protein
Human_SRR6028624_bin.16.fna_00641	CDS	1980				Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), B subunit 
Human_SRR6028624_bin.16.fna_00642	CDS	207				hypothetical protein
Human_SRR6028624_bin.16.fna_00643	CDS	2241				DNA topoisomerase 
Human_SRR6028624_bin.16.fna_00644	CDS	2253				Alpha-galactosidase 
Human_SRR6028624_bin.16.fna_00645	CDS	882				sugar ABC transporter permease
Human_SRR6028624_bin.16.fna_00646	CDS	876				carbohydrate ABC transporter membrane protein 1, CUT1 family (TC 3.A.1.1.-)
Human_SRR6028624_bin.16.fna_00647	CDS	1290				carbohydrate ABC transporter substrate-binding protein, CUT1 family (TC 3.A.1.1.-)
Human_SRR6028624_bin.16.fna_00648	CDS	942				transcriptional regulator, AraC family
Human_SRR6028624_bin.16.fna_00649	CDS	210				hypothetical protein
Human_SRR6028624_bin.16.fna_00650	CDS	1803				spore coat protein CotH
Human_SRR6028624_bin.16.fna_00651	CDS	1254				GTP-binding protein HflX
Human_SRR6028624_bin.16.fna_00652	CDS	1173				Lysophospholipase L1
Human_SRR6028624_bin.16.fna_00653	CDS	324				GNAT family acetyltransferase
Human_SRR6028624_bin.16.fna_00654	CDS	2382				carbohydrate binding protein
Human_SRR6028624_bin.16.fna_00655	CDS	1200				sodium/proton antiporter, CPA1 family (TC 2.A.36)
Human_SRR6028624_bin.16.fna_00656	CDS	1344				putative efflux protein, MATE family
Human_SRR6028624_bin.16.fna_00657	CDS	888				putative transcriptional regulators
Human_SRR6028624_bin.16.fna_00658	CDS	567				membrane-associated phospholipid phosphatase
Human_SRR6028624_bin.16.fna_00659	CDS	288				hypothetical protein
Human_SRR6028624_bin.16.fna_00660	CDS	234				hypothetical protein
Human_SRR6028624_bin.16.fna_00661	CDS	1041				hypothetical protein
Human_SRR6028624_bin.16.fna_00662	CDS	324				hypothetical protein
Human_SRR6028624_bin.16.fna_00663	CDS	297				hypothetical protein
Human_SRR6028624_bin.16.fna_00664	CDS	573				DNA primase
Human_SRR6028624_bin.16.fna_00665	CDS	1197				plasmid recombination protein
Human_SRR6028624_bin.16.fna_00666	CDS	1137				integrase family protein
Human_SRR6028624_bin.16.fna_00667	CDS	402				SSU ribosomal protein S9P
Human_SRR6028624_bin.16.fna_00668	CDS	429				50S ribosomal protein L13
Human_SRR6028624_bin.16.fna_00669	CDS	2289				cell surface protein
Human_SRR6028624_bin.16.fna_00670	CDS	1452				hypothetical protein
Human_SRR6028624_bin.16.fna_00671	CDS	426				FeS cluster assembly scaffold protein NifU, Clostridium type
Human_SRR6028624_bin.16.fna_00672	CDS	1191				cysteine desulfurase NifS 
Human_SRR6028624_bin.16.fna_00673	CDS	453				RNase HI 
Human_SRR6028624_bin.16.fna_00674	CDS	111				hypothetical protein
Human_SRR6028624_bin.16.fna_00675	CDS	888				ABC transporter permease
Human_SRR6028624_bin.16.fna_00676	CDS	891				ABC transporter permease
Human_SRR6028624_bin.16.fna_00677	CDS	1740				RND family transporter
Human_SRR6028624_bin.16.fna_00678	CDS	1110				ABC transporter permease
Human_SRR6028624_bin.16.fna_00679	CDS	2406				ABC transporter substrate-binding protein
Human_SRR6028624_bin.16.fna_00680	CDS	486				hypothetical protein
Human_SRR6028624_bin.16.fna_00681	tRNA	74				tRNA-Gly(tcc)
Human_SRR6028624_bin.16.fna_00682	tRNA	77				tRNA-Arg(tct)
Human_SRR6028624_bin.16.fna_00683	tRNA	77				tRNA-His(gtg)
Human_SRR6028624_bin.16.fna_00684	CDS	753				exodeoxyribonuclease III Xth 
Human_SRR6028624_bin.16.fna_00685	CDS	2406				leucyl-tRNA synthetase, eubacterial and mitochondrial family 
Human_SRR6028624_bin.16.fna_00686	CDS	363				hypothetical protein
Human_SRR6028624_bin.16.fna_00687	CDS	378				iojap-related protein
Human_SRR6028624_bin.16.fna_00688	CDS	1572				cell envelope-related function transcriptional attenuator common domain protein
Human_SRR6028624_bin.16.fna_00689	CDS	1182				nicotinate (nicotinamide) nucleotide adenylyltransferase 
Human_SRR6028624_bin.16.fna_00690	CDS	309				hypothetical protein
Human_SRR6028624_bin.16.fna_00691	CDS	585				non-canonical purine NTP pyrophosphatase, rdgB/HAM1 family 
Human_SRR6028624_bin.16.fna_00692	CDS	1290				signal recognition particle-docking protein FtsY
Human_SRR6028624_bin.16.fna_00693	CDS	3573				chromosome segregation protein SMC, common bacterial type
Human_SRR6028624_bin.16.fna_00694	CDS	996				radical SAM protein
Human_SRR6028624_bin.16.fna_00695	CDS	690				ribonuclease III 
Human_SRR6028624_bin.16.fna_00696	CDS	993				phosphate:acyl-[acyl carrier protein] acyltransferase
Human_SRR6028624_bin.16.fna_00697	CDS	1329				tRNA:m(5)U-54 methyltransferase
Human_SRR6028624_bin.16.fna_00698	CDS	2082				DNA topoisomerase I 
Human_SRR6028624_bin.16.fna_00699	CDS	1338				DNA protecting protein DprA
Human_SRR6028624_bin.16.fna_00700	CDS	783				tRNA/rRNA methyltransferase SpoU
Human_SRR6028624_bin.16.fna_00701	CDS	354				LSU ribosomal protein L20P
Human_SRR6028624_bin.16.fna_00702	CDS	204				LSU ribosomal protein L35P
Human_SRR6028624_bin.16.fna_00703	CDS	525				bacterial translation initiation factor 3 (bIF-3)
Human_SRR6028624_bin.16.fna_00704	CDS	609				stage II sporulation protein R
Human_SRR6028624_bin.16.fna_00705	CDS	888				fibronectin type III domain-containing protein
Human_SRR6028624_bin.16.fna_00706	CDS	1092				hypothetical protein
Human_SRR6028624_bin.16.fna_00707	CDS	2988				glycoside hydrolase family protein
Human_SRR6028624_bin.16.fna_00708	CDS	234				hypothetical protein
Human_SRR6028624_bin.16.fna_00709	CDS	2388				cellulase 
Human_SRR6028624_bin.16.fna_00710	CDS	1968				(E)-4-hydroxy-3-methyl-but-2-enyl pyrophosphate reductase (IPP and DMAPP forming) 
Human_SRR6028624_bin.16.fna_00711	CDS	621				1-acyl-sn-glycerol-3-phosphate acyltransferases 
Human_SRR6028624_bin.16.fna_00712	CDS	675				cytidylate kinase 
Human_SRR6028624_bin.16.fna_00713	CDS	366				putative membrane protein
Human_SRR6028624_bin.16.fna_00714	CDS	1218				hypothetical protein
Human_SRR6028624_bin.16.fna_00715	CDS	219				hypothetical protein
Human_SRR6028624_bin.16.fna_00716	CDS	819				hydrolase
Human_SRR6028624_bin.16.fna_00717	CDS	1956				Fe-S oxidoreductase
Human_SRR6028624_bin.16.fna_00718	CDS	2520				cell division protein FtsK
Human_SRR6028624_bin.16.fna_00719	CDS	708				ATP-dependent Clp protease proteolytic subunit ClpP 
Human_SRR6028624_bin.16.fna_00720	CDS	135				hypothetical protein
Human_SRR6028624_bin.16.fna_00721	CDS	1191				transposase IS116/IS110/IS902 family protein
Human_SRR6028624_bin.16.fna_00722	CDS	342				transposase IS3/IS911 family protein
Human_SRR6028624_bin.16.fna_00723	CDS	429				hypothetical protein
Human_SRR6028624_bin.16.fna_00724	CDS	219				hypothetical protein
Human_SRR6028624_bin.16.fna_00725	CDS	675				hypothetical protein
Human_SRR6028624_bin.16.fna_00726	CDS	249				hypothetical protein
Human_SRR6028624_bin.16.fna_00727	CDS	765				Phage terminase large subunit
Human_SRR6028624_bin.16.fna_00728	CDS	387				SSU ribosomal protein S2P
Human_SRR6028624_bin.16.fna_00729	CDS	918				translation elongation factor Ts
Human_SRR6028624_bin.16.fna_00730	CDS	732				hypothetical protein
Human_SRR6028624_bin.16.fna_00731	CDS	942				MoxR-like ATPases 
Human_SRR6028624_bin.16.fna_00732	CDS	1170				hypothetical protein
Human_SRR6028624_bin.16.fna_00733	CDS	2322				Transglutaminase-like enzymes, putative cysteine proteases
Human_SRR6028624_bin.16.fna_00734	CDS	1245				SH3 domain protein
Human_SRR6028624_bin.16.fna_00735	CDS	966				ribosomal protein L11 methyltransferase 
Human_SRR6028624_bin.16.fna_00736	CDS	1197				hypothetical protein
Human_SRR6028624_bin.16.fna_00737	CDS	312				LSU ribosomal protein L21P
Human_SRR6028624_bin.16.fna_00738	CDS	315				hypothetical protein
Human_SRR6028624_bin.16.fna_00739	CDS	282				LSU ribosomal protein L27P
Human_SRR6028624_bin.16.fna_00740	CDS	1320				Obg family GTPase CgtA
Human_SRR6028624_bin.16.fna_00741	CDS	396				hypothetical protein
Human_SRR6028624_bin.16.fna_00742	CDS	735				hypothetical protein
Human_SRR6028624_bin.16.fna_00743	CDS	501				putative acetyltransferase
Human_SRR6028624_bin.16.fna_00744	CDS	573				putative membrane protein
Human_SRR6028624_bin.16.fna_00745	CDS	636				thiamine-phosphate pyrophosphorylase
Human_SRR6028624_bin.16.fna_00746	CDS	609				thiamine monophosphate synthase
Human_SRR6028624_bin.16.fna_00747	CDS	1251				thiazole biosynthesis protein ThiH
Human_SRR6028624_bin.16.fna_00748	CDS	774				thiazole biosynthesis family protein
Human_SRR6028624_bin.16.fna_00749	CDS	636				thiamine biosynthesis protein ThiF
Human_SRR6028624_bin.16.fna_00750	CDS	198				thiamine biosynthesis protein ThiS
Human_SRR6028624_bin.16.fna_00751	CDS	1953				DNA ligase, NAD-dependent 
Human_SRR6028624_bin.16.fna_00752	CDS	417				GCN5-related N-acetyltransferase
Human_SRR6028624_bin.16.fna_00753	CDS	855				ABC transporter
Human_SRR6028624_bin.16.fna_00754	CDS	363				Cell division protein ZapA.
Human_SRR6028624_bin.16.fna_00755	CDS	2028				peptidase U32
Human_SRR6028624_bin.16.fna_00756	CDS	438				deoxyuridine 5'-triphosphate nucleotidohydrolase 
Human_SRR6028624_bin.16.fna_00757	CDS	264				hypothetical protein
Human_SRR6028624_bin.16.fna_00758	CDS	1017				rod shape-determining protein MreB
Human_SRR6028624_bin.16.fna_00759	CDS	864				rod shape-determining protein MreC
Human_SRR6028624_bin.16.fna_00760	CDS	558				rod shape-determining protein MreD.
Human_SRR6028624_bin.16.fna_00761	CDS	2298				Cell division protein FtsI/penicillin-binding protein 2
Human_SRR6028624_bin.16.fna_00762	CDS	1350				Na+-driven multidrug efflux pump
Human_SRR6028624_bin.16.fna_00763	CDS	330				antibiotic biosynthesis monooxygenase
Human_SRR6028624_bin.16.fna_00764	CDS	837				Membrane proteins related to metalloendopeptidases
Human_SRR6028624_bin.16.fna_00765	CDS	630				hypothetical protein
Human_SRR6028624_bin.16.fna_00766	CDS	948				homoserine O-succinyltransferase 
Human_SRR6028624_bin.16.fna_00767	CDS	708				ribosomal large subunit pseudouridine synthase B 
Human_SRR6028624_bin.16.fna_00768	CDS	1152				D-alanyl-D-alanine carboxypeptidase 
Human_SRR6028624_bin.16.fna_00769	CDS	405				sporulation protein YtfJ
Human_SRR6028624_bin.16.fna_00770	CDS	876				hypothetical protein
Human_SRR6028624_bin.16.fna_00771	CDS	579				segregation and condensation protein B
Human_SRR6028624_bin.16.fna_00772	CDS	756				hypothetical protein
Human_SRR6028624_bin.16.fna_00773	CDS	687				Zn-dependent proteases
Human_SRR6028624_bin.16.fna_00774	CDS	1641				Glutamyl/glutaminyl-tRNA synthetase, class Ic, catalytic domain
Human_SRR6028624_bin.16.fna_00775	CDS	2004				Methionine--tRNA ligase 
Human_SRR6028624_bin.16.fna_00776	CDS	225				glyceraldehyde-3-phosphate dehydrogenase, type I 
Human_SRR6028624_bin.16.fna_00777	CDS	1125				putative ATPase of the PP-loop superfamily implicated in cell cycle control
Human_SRR6028624_bin.16.fna_00778	CDS	180				Small, acid-soluble spore proteins, alpha/beta type.
Human_SRR6028624_bin.16.fna_00779	CDS	861				EDD domain protein, DegV family
Human_SRR6028624_bin.16.fna_00780	CDS	498				tRNA/rRNA methyltransferase SpoU
Human_SRR6028624_bin.16.fna_00781	CDS	174				hypothetical protein
Human_SRR6028624_bin.16.fna_00782	CDS	432				hypothetical protein
Human_SRR6028624_bin.16.fna_00783	CDS	912				dihydroorotate oxidase B, catalytic subunit 
Human_SRR6028624_bin.16.fna_00784	CDS	771				2-polyprenylphenol hydroxylase oxidoreductases
Human_SRR6028624_bin.16.fna_00785	CDS	858				hypothetical protein
Human_SRR6028624_bin.16.fna_00786	CDS	1458				hypothetical protein
Human_SRR6028624_bin.16.fna_00787	CDS	3192				carbamoyl-phosphate synthase large subunit 
Human_SRR6028624_bin.16.fna_00788	CDS	1161				carbamoyl-phosphate synthase small subunit 
Human_SRR6028624_bin.16.fna_00789	CDS	924				orotidine 5'-phosphate decarboxylase, subfamily 2 
Human_SRR6028624_bin.16.fna_00790	CDS	1269				dihydroorotase, multifunctional complex type 
Human_SRR6028624_bin.16.fna_00791	CDS	501				uracil phosphoribosyltransferase 
Human_SRR6028624_bin.16.fna_00792	CDS	201				hypothetical protein
Human_SRR6028624_bin.16.fna_00793	CDS	663				tRNA (guanine-N(7)-)-methyltransferase 
Human_SRR6028624_bin.16.fna_00794	CDS	600				cytidylate kinase
Human_SRR6028624_bin.16.fna_00795	CDS	1353				Citrate transporter
Human_SRR6028624_bin.16.fna_00796	CDS	129				hypothetical protein
Human_SRR6028624_bin.16.fna_00797	CDS	936				hypothetical protein
Human_SRR6028624_bin.16.fna_00798	CDS	1053				hypothetical protein
Human_SRR6028624_bin.16.fna_00799	CDS	1374				DNA repair protein RadA
Human_SRR6028624_bin.16.fna_00800	CDS	996				glycosyl transferase, family 2 
Human_SRR6028624_bin.16.fna_00801	CDS	1044				glycosyltransferase
Human_SRR6028624_bin.16.fna_00802	CDS	2286				hypothetical protein
Human_SRR6028624_bin.16.fna_00803	CDS	2520				hypothetical protein
Human_SRR6028624_bin.16.fna_00804	CDS	1215				hypothetical protein
Human_SRR6028624_bin.16.fna_00805	CDS	588				hypothetical protein
Human_SRR6028624_bin.16.fna_00806	tRNA	91				tRNA-Ser(cga)
Human_SRR6028624_bin.16.fna_00807	CDS	465				SsrA-binding protein
Human_SRR6028624_bin.16.fna_00808	tmRNA	370	ssrA			transfer-messenger RNA, SsrA
Human_SRR6028624_bin.16.fna_00809	CDS	501				hypothetical protein
Human_SRR6028624_bin.16.fna_00810	CDS	1533				hypothetical protein
Human_SRR6028624_bin.16.fna_00811	CDS	591				site-specific recombinase, DNA invertase Pin
Human_SRR6028624_bin.16.fna_00812	CDS	1743				hypothetical protein
Human_SRR6028624_bin.16.fna_00813	CDS	660				hypothetical protein
Human_SRR6028624_bin.16.fna_00814	CDS	189				hypothetical protein
Human_SRR6028624_bin.16.fna_00815	CDS	306				XRE family transcriptional regulator
Human_SRR6028624_bin.16.fna_00816	CDS	189				hypothetical protein
Human_SRR6028624_bin.16.fna_00817	CDS	1245				reverse transcriptase
Human_SRR6028624_bin.16.fna_00818	CDS	189				hypothetical protein
Human_SRR6028624_bin.16.fna_00819	CDS	837				hypothetical protein
Human_SRR6028624_bin.16.fna_00820	CDS	417				hypothetical protein
Human_SRR6028624_bin.16.fna_00821	CDS	2037				ATP-dependent DNA helicase RecG 
Human_SRR6028624_bin.16.fna_00822	CDS	681				hypothetical protein
Human_SRR6028624_bin.16.fna_00823	CDS	312				Stage V sporulation protein S
Human_SRR6028624_bin.16.fna_00824	CDS	771				metallophosphoesterase
Human_SRR6028624_bin.16.fna_00825	CDS	807				putative metal-dependent hydrolase of the TIM-barrel fold protein
Human_SRR6028624_bin.16.fna_00826	CDS	357				hypothetical protein
Human_SRR6028624_bin.16.fna_00827	CDS	447				hypothetical protein
Human_SRR6028624_bin.16.fna_00828	CDS	1713				hypothetical protein
Human_SRR6028624_bin.16.fna_00829	CDS	1464				O-Antigen ligase.
Human_SRR6028624_bin.16.fna_00830	CDS	402				transcriptional regulator, BadM/Rrf2 family
Human_SRR6028624_bin.16.fna_00831	CDS	927				cysteine synthase A 
Human_SRR6028624_bin.16.fna_00832	CDS	1905				Molecular chaperone, HSP90 family
Human_SRR6028624_bin.16.fna_00833	CDS	1329				hypothetical protein
Human_SRR6028624_bin.16.fna_00834	CDS	966				Ig domain-containing protein
Human_SRR6028624_bin.16.fna_00835	CDS	2442				phenylalanyl-tRNA synthetase beta subunit 
Human_SRR6028624_bin.16.fna_00836	CDS	558				hypothetical protein
Human_SRR6028624_bin.16.fna_00837	CDS	993				phenylalanyl-tRNA synthetase, alpha subunit 
Human_SRR6028624_bin.16.fna_00838	CDS	1119				hypothetical protein
Human_SRR6028624_bin.16.fna_00839	CDS	309				thioredoxin
Human_SRR6028624_bin.16.fna_00840	CDS	864				thioredoxin-disulfide reductase
Human_SRR6028624_bin.16.fna_00841	CDS	1083				hypothetical protein
Human_SRR6028624_bin.16.fna_00842	CDS	1743				DNA primase, catalytic core 
Human_SRR6028624_bin.16.fna_00843	CDS	996				deoxyguanosinetriphosphate triphosphohydrolase, putative 
Human_SRR6028624_bin.16.fna_00844	CDS	639				hypothetical protein
Human_SRR6028624_bin.16.fna_00845	CDS	1665				hypothetical protein
Human_SRR6028624_bin.16.fna_00846	CDS	1716				Phosphomannomutase 
Human_SRR6028624_bin.16.fna_00847	CDS	1083				6-phosphofructokinase 
Human_SRR6028624_bin.16.fna_00848	CDS	2100				PAS/PAC sensor-containing diguanylate cyclase/phosphodiesterase
Human_SRR6028624_bin.16.fna_00849	CDS	678				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
Human_SRR6028624_bin.16.fna_00850	CDS	1398				Signal transduction histidine kinase
Human_SRR6028624_bin.16.fna_00851	CDS	192				hypothetical protein
Human_SRR6028624_bin.16.fna_00852	CDS	1239				methionine adenosyltransferase 
Human_SRR6028624_bin.16.fna_00853	CDS	390				hypothetical protein
Human_SRR6028624_bin.16.fna_00854	CDS	720				DNA repair protein radc
Human_SRR6028624_bin.16.fna_00855	CDS	696				DNA repair protein radc
Human_SRR6028624_bin.16.fna_00856	CDS	357				hypothetical protein
Human_SRR6028624_bin.16.fna_00857	CDS	837				adh7; alcohol dehydrogenase 
Human_SRR6028624_bin.16.fna_00858	CDS	945				radical SAM protein
Human_SRR6028624_bin.16.fna_00859	CDS	1740				ABC transporter ATP-binding protein/permease
Human_SRR6028624_bin.16.fna_00860	CDS	1740				ABC-type multidrug transport system, ATPase and permease components
Human_SRR6028624_bin.16.fna_00861	CDS	1230				UDP-glucose pyrophosphorylase 
Human_SRR6028624_bin.16.fna_00862	tRNA	76				tRNA-Pro(ggg)
Human_SRR6028624_bin.16.fna_00863	CDS	207				hypothetical protein
Human_SRR6028624_bin.16.fna_00864	CDS	294				hypothetical protein
Human_SRR6028624_bin.16.fna_00865	CDS	825				hypothetical protein
Human_SRR6028624_bin.16.fna_00866	CDS	921				LysR family transcriptional regulator
Human_SRR6028624_bin.16.fna_00867	CDS	1368				MATE efflux family protein
Human_SRR6028624_bin.16.fna_00868	CDS	2739				diguanylate cyclase (GGDEF) domain protein
Human_SRR6028624_bin.16.fna_00869	CDS	1083				GTP-binding protein YchF
Human_SRR6028624_bin.16.fna_00870	CDS	1296				glutamine synthetase, type I
Human_SRR6028624_bin.16.fna_00871	CDS	573				response regulator receiver/ANTAR domain-containing protein
Human_SRR6028624_bin.16.fna_00872	CDS	528				hypothetical protein
Human_SRR6028624_bin.16.fna_00873	CDS	558				translation elongation factor P (EF-P)
Human_SRR6028624_bin.16.fna_00874	CDS	978				peptidase M24
Human_SRR6028624_bin.16.fna_00875	CDS	432				3-dehydroquinate dehydratase 
Human_SRR6028624_bin.16.fna_00876	CDS	435				hypothetical protein
Human_SRR6028624_bin.16.fna_00877	CDS	1275				Site-specific recombinase XerD
Human_SRR6028624_bin.16.fna_00878	tRNA	83				tRNA-Leu(caa)
Human_SRR6028624_bin.16.fna_00879	CDS	600				putative proton-coupled thiamine transporter YuaJ
Human_SRR6028624_bin.16.fna_00880	CDS	1146				hypothetical protein
Human_SRR6028624_bin.16.fna_00881	CDS	1539				polysaccharide biosynthesis protein
Human_SRR6028624_bin.16.fna_00882	CDS	651				orotate phosphoribosyltransferase 
Human_SRR6028624_bin.16.fna_00883	CDS	357				hypothetical protein
Human_SRR6028624_bin.16.fna_00884	CDS	546				phosphoglycerate mutase
Human_SRR6028624_bin.16.fna_00885	CDS	204				hypothetical protein
Human_SRR6028624_bin.16.fna_00886	CDS	393				cytidine deaminase
Human_SRR6028624_bin.16.fna_00887	CDS	1839				Fe-S oxidoreductase
Human_SRR6028624_bin.16.fna_00888	CDS	654				hypothetical protein
Human_SRR6028624_bin.16.fna_00889	CDS	345				LSU ribosomal protein L19P
Human_SRR6028624_bin.16.fna_00890	CDS	720				signal peptidase I, bacterial type 
Human_SRR6028624_bin.16.fna_00891	CDS	579				signal peptidase I, bacterial type 
Human_SRR6028624_bin.16.fna_00892	CDS	876				Ras superfamily GTP-binding protein YlqF
Human_SRR6028624_bin.16.fna_00893	CDS	624				RNase HII 
Human_SRR6028624_bin.16.fna_00894	CDS	378				hypothetical protein
Human_SRR6028624_bin.16.fna_00895	CDS	1494				threonine synthase 
Human_SRR6028624_bin.16.fna_00896	CDS	693				putative phosphohydrolase
Human_SRR6028624_bin.16.fna_00897	CDS	1308				trigger factor
Human_SRR6028624_bin.16.fna_00898	CDS	591				ATP-dependent Clp protease, proteolytic subunit ClpP 
Human_SRR6028624_bin.16.fna_00899	CDS	174				hypothetical protein
Human_SRR6028624_bin.16.fna_00900	CDS	516				Terminase small subunit.
Human_SRR6028624_bin.16.fna_00901	CDS	1269				Cystathionine beta-lyase family protein involved in aluminum resistance
Human_SRR6028624_bin.16.fna_00902	CDS	798				hypothetical protein
Human_SRR6028624_bin.16.fna_00903	CDS	1029				Cellulase M 
Human_SRR6028624_bin.16.fna_00904	CDS	1011				Cellulase M 
Human_SRR6028624_bin.16.fna_00905	CDS	1188				CAAX amino terminal protease family.
Human_SRR6028624_bin.16.fna_00906	CDS	846				metallo-beta-lactamase superfamily exported protein
Human_SRR6028624_bin.16.fna_00907	CDS	2358				ATP-dependent DNA helicase PcrA 
Human_SRR6028624_bin.16.fna_00908	CDS	1437				pyruvate kinase 
Human_SRR6028624_bin.16.fna_00909	CDS	2667				fibronectin type III domain-containing protein
Human_SRR6028624_bin.16.fna_00910	CDS	531				4'-phosphopantetheinyl transferase
Human_SRR6028624_bin.16.fna_00911	CDS	216				transcriptional regulator, XRE family
Human_SRR6028624_bin.16.fna_00912	CDS	432				hypothetical protein
Human_SRR6028624_bin.16.fna_00913	CDS	2643				pyruvate, phosphate dikinase 
Human_SRR6028624_bin.16.fna_00914	CDS	588				hypothetical protein
Human_SRR6028624_bin.16.fna_00915	CDS	222				hypothetical protein
Human_SRR6028624_bin.16.fna_00916	CDS	630				ABC-type Mn/Zn transport systems, ATPase component 
Human_SRR6028624_bin.16.fna_00917	CDS	861				ABC-type Mn2+/Zn2+ transport systems, permease components
Human_SRR6028624_bin.16.fna_00918	CDS	1884				GGDEF domain-containing protein
Human_SRR6028624_bin.16.fna_00919	CDS	891				hypothetical protein
Human_SRR6028624_bin.16.fna_00920	CDS	639				hypothetical protein
Human_SRR6028624_bin.16.fna_00921	CDS	672				CDP-alcohol phosphatidyltransferase
Human_SRR6028624_bin.16.fna_00922	CDS	1344				radical SAM protein
Human_SRR6028624_bin.16.fna_00923	CDS	1623				AMP-dependent synthetase and ligase
Human_SRR6028624_bin.16.fna_00924	CDS	657				phospholipid/glycerol acyltransferase
