locus_tag	ftype	length_bp	gene	EC_number	COG	product
Rumen_CACVNT01.fna_00678	CDS	1008				hypothetical protein
Rumen_CACVNT01.fna_00679	CDS	1173				hypothetical protein
Rumen_CACVNT01.fna_00680	CDS	723				RNA polymerase, sigma 28 subunit, SigI
Rumen_CACVNT01.fna_00681	CDS	1677				Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases 
Rumen_CACVNT01.fna_00682	CDS	546				putative transcriptional regulators
Rumen_CACVNT01.fna_00683	CDS	462				hypothetical protein
Rumen_CACVNT01.fna_00684	CDS	870				ABC-type Mn2+/Zn2+ transport systems, permease components
Rumen_CACVNT01.fna_00685	CDS	723				ABC-type Mn/Zn transport systems, ATPase component 
Rumen_CACVNT01.fna_00686	CDS	987				periplasmic solute binding protein
Rumen_CACVNT01.fna_00687	CDS	465				hypothetical protein
Rumen_CACVNT01.fna_00688	CDS	531				hypothetical protein
Rumen_CACVNT01.fna_00689	CDS	1269				O-acetylhomoserine/O-acetylserine sulfhydrylase 
Rumen_CACVNT01.fna_00690	CDS	507				hypothetical protein
Rumen_CACVNT01.fna_00691	CDS	1368				glutamate dehydrogenase (NADP) 
Rumen_CACVNT01.fna_00692	CDS	624				hypothetical protein
Rumen_CACVNT01.fna_00693	CDS	708				putative membrane protein
Rumen_CACVNT01.fna_00694	CDS	378				hypothetical protein
Rumen_CACVNT01.fna_00695	CDS	1119				bacterial peptide chain release factor 2 (bRF-2)
Rumen_CACVNT01.fna_00696	CDS	2622				valyl-tRNA synthetase 
Rumen_CACVNT01.fna_00697	CDS	1602				hypothetical protein
Rumen_CACVNT01.fna_00698	CDS	1230				Hemolysins containing CBS domains
Rumen_CACVNT01.fna_00699	CDS	306				hypothetical protein
Rumen_CACVNT01.fna_00700	CDS	1317				hypothetical protein
Rumen_CACVNT01.fna_00701	CDS	948				GDSL-like Lipase/Acylhydrolase.
Rumen_CACVNT01.fna_00702	CDS	1692				argI; AlgI-related protein
Rumen_CACVNT01.fna_00703	CDS	1404				Na+-dependent transporters of the SNF family protein
Rumen_CACVNT01.fna_00704	CDS	858				methenyltetrahydrofolate cyclohydrolase/5,10-methylenetetrahydrofolate dehydrogenase (NADP+) 
Rumen_CACVNT01.fna_00705	CDS	1176				prolipoprotein diacylglyceryl transferase 
Rumen_CACVNT01.fna_00706	CDS	1281				putative Zn-dependent peptidases
Rumen_CACVNT01.fna_00707	CDS	1266				putative Zn-dependent peptidases
Rumen_CACVNT01.fna_00708	CDS	135				hypothetical protein
Rumen_CACVNT01.fna_00709	CDS	867				hypothetical protein
Rumen_CACVNT01.fna_00710	CDS	969				hypothetical protein
Rumen_CACVNT01.fna_00711	CDS	534				hypothetical protein
Rumen_CACVNT01.fna_00712	CDS	564				hypothetical protein
Rumen_CACVNT01.fna_00713	CDS	1218				tyrosyl-tRNA synthetase 
Rumen_CACVNT01.fna_00714	CDS	570				hypothetical protein
Rumen_CACVNT01.fna_00715	CDS	2823				excinuclease ABC subunit A
Rumen_CACVNT01.fna_00716	CDS	462				hypothetical protein
Rumen_CACVNT01.fna_00717	CDS	1470				hypothetical protein
Rumen_CACVNT01.fna_00718	CDS	543				transcriptional regulator, AbrB family
Rumen_CACVNT01.fna_00719	CDS	1353				MATE efflux family protein
Rumen_CACVNT01.fna_00720	CDS	1128				phosphatidylinositol-4-phosphate 5-kinase,-7537 
Rumen_CACVNT01.fna_00721	CDS	4524				Ig-like domain-containing surface protein
Rumen_CACVNT01.fna_00722	CDS	1233				hypothetical protein
Rumen_CACVNT01.fna_00723	CDS	1110				diguanylate cyclase
Rumen_CACVNT01.fna_00724	CDS	1686				diguanylate cyclase/phosphodiesterase
Rumen_CACVNT01.fna_00725	CDS	1737				diguanylate cyclase/phosphodiesterase
Rumen_CACVNT01.fna_00726	CDS	2289				hypothetical protein
Rumen_CACVNT01.fna_00727	CDS	1713				diguanylate cyclase
Rumen_CACVNT01.fna_00728	CDS	471				Glycopeptide antibiotics resistance protein
Rumen_CACVNT01.fna_00729	CDS	1035				putative kinase related to galactokinase and mevalonate kinase
Rumen_CACVNT01.fna_00730	CDS	1305				histidinol-phosphate phosphatase family domain/HAD-superfamily hydrolase, subfamily IIIA 
Rumen_CACVNT01.fna_00731	CDS	654				phosphoheptose isomerase 
Rumen_CACVNT01.fna_00732	CDS	585				DNA polymerase III subunit epsilon
Rumen_CACVNT01.fna_00733	CDS	765				hypothetical protein
Rumen_CACVNT01.fna_00734	CDS	1020				Lysophospholipase
Rumen_CACVNT01.fna_00735	CDS	2277				Transcriptional accessory protein
Rumen_CACVNT01.fna_00736	CDS	642				hypothetical protein
Rumen_CACVNT01.fna_00737	CDS	1050				hypothetical protein
Rumen_CACVNT01.fna_00738	CDS	627				hypothetical protein
Rumen_CACVNT01.fna_00739	CDS	366				hypothetical protein
Rumen_CACVNT01.fna_00740	CDS	282				hypothetical protein
Rumen_CACVNT01.fna_00741	CDS	720				TraX protein.
Rumen_CACVNT01.fna_00742	CDS	1866				Plasmid recombination enzyme.
Rumen_CACVNT01.fna_00743	CDS	537				hypothetical protein
Rumen_CACVNT01.fna_00744	CDS	678				ParA family ATPase
Rumen_CACVNT01.fna_00745	CDS	1044				putative site-specific recombinase
Rumen_CACVNT01.fna_00746	CDS	360				hypothetical protein
Rumen_CACVNT01.fna_00747	CDS	1149				hypothetical protein
Rumen_CACVNT01.fna_00748	CDS	3402				hypothetical protein
Rumen_CACVNT01.fna_00749	CDS	1956				hypothetical protein
Rumen_CACVNT01.fna_00750	CDS	2361				Glycosyl hydrolase family 9.
Rumen_CACVNT01.fna_00751	CDS	201				hypothetical protein
Rumen_CACVNT01.fna_00752	CDS	2820				hypothetical protein
Rumen_CACVNT01.fna_00753	tRNA	76				tRNA-Thr(ggt)
Rumen_CACVNT01.fna_00754	tRNA	85				tRNA-Leu(gag)
Rumen_CACVNT01.fna_00755	CDS	909				1-phosphofructokinase
Rumen_CACVNT01.fna_00756	CDS	366				hypothetical protein
Rumen_CACVNT01.fna_00757	CDS	2406				metal dependent phosphohydrolase
Rumen_CACVNT01.fna_00758	CDS	1305				GGDEF domain-containing protein
Rumen_CACVNT01.fna_00759	CDS	312				hypothetical protein
Rumen_CACVNT01.fna_00760	CDS	1329				Arginine/lysine/ornithine decarboxylases 
Rumen_CACVNT01.fna_00761	CDS	300				DNA-directed RNA polymerase specialized sigma subunit, sigma24 
Rumen_CACVNT01.fna_00762	CDS	234				hypothetical protein
Rumen_CACVNT01.fna_00763	CDS	333				hypothetical protein
Rumen_CACVNT01.fna_00764	CDS	3909				hypothetical protein
Rumen_CACVNT01.fna_00765	CDS	273				hypothetical protein
Rumen_CACVNT01.fna_00766	CDS	261				hypothetical protein
Rumen_CACVNT01.fna_00767	CDS	1047				hypothetical protein
Rumen_CACVNT01.fna_00768	CDS	738				putative protein encoded in toxicity protection region of plasmid R478, contains von Willebrand factor(vWF) domain
Rumen_CACVNT01.fna_00769	CDS	1206				hypothetical protein
Rumen_CACVNT01.fna_00770	CDS	309				hypothetical protein
Rumen_CACVNT01.fna_00771	CDS	2103				formate acetyltransferase 
Rumen_CACVNT01.fna_00772	CDS	204				hypothetical protein
Rumen_CACVNT01.fna_00773	CDS	240				autonomous glycyl radical cofactor GrcA
Rumen_CACVNT01.fna_00774	CDS	456				acetyltransferase
Rumen_CACVNT01.fna_00775	CDS	774				SCP-like extracellular
Rumen_CACVNT01.fna_00776	CDS	375				LSU ribosomal protein L12P
Rumen_CACVNT01.fna_00777	CDS	516				LSU ribosomal protein L10P
Rumen_CACVNT01.fna_00778	CDS	648				hypothetical protein
Rumen_CACVNT01.fna_00779	CDS	945				hypothetical protein
Rumen_CACVNT01.fna_00780	CDS	840				hypothetical protein
Rumen_CACVNT01.fna_00781	CDS	324				hypothetical protein
Rumen_CACVNT01.fna_00782	CDS	822				HAD-superfamily hydrolase, subfamily IIB
Rumen_CACVNT01.fna_00783	CDS	915				ribosomal large subunit pseudouridine synthase D 
Rumen_CACVNT01.fna_00784	CDS	516				lipoprotein signal peptidase
Rumen_CACVNT01.fna_00785	CDS	2781				Isoleucyl-tRNA synthetase 
Rumen_CACVNT01.fna_00786	CDS	570				DivIVA domain protein
Rumen_CACVNT01.fna_00787	CDS	759				hypothetical protein
Rumen_CACVNT01.fna_00788	CDS	480				hypothetical protein
Rumen_CACVNT01.fna_00789	CDS	696				alanine racemase domain-containing protein
Rumen_CACVNT01.fna_00790	CDS	1251				hypothetical protein
Rumen_CACVNT01.fna_00791	CDS	240				RNA-binding protein Hfq
Rumen_CACVNT01.fna_00792	CDS	948				tRNA delta(2)-isopentenylpyrophosphate transferase
Rumen_CACVNT01.fna_00793	CDS	714				hypothetical protein
Rumen_CACVNT01.fna_00794	CDS	699				hypothetical protein
Rumen_CACVNT01.fna_00795	CDS	2028				DNA mismatch repair protein MutL
Rumen_CACVNT01.fna_00796	CDS	621				hypothetical protein
Rumen_CACVNT01.fna_00797	CDS	2619				DNA mismatch repair protein MutS
Rumen_CACVNT01.fna_00798	CDS	633				hypothetical protein
Rumen_CACVNT01.fna_00799	CDS	603				hypothetical protein
Rumen_CACVNT01.fna_00800	CDS	408				hypothetical protein
Rumen_CACVNT01.fna_00801	CDS	783				hypothetical protein
Rumen_CACVNT01.fna_00802	CDS	1374				tRNA-i(6)A37 thiotransferase enzyme MiaB
Rumen_CACVNT01.fna_00803	CDS	864				metallo-beta-lactamase superfamily exported protein
Rumen_CACVNT01.fna_00804	CDS	1377				diguanylate cyclase
Rumen_CACVNT01.fna_00805	CDS	1197				hypothetical protein
Rumen_CACVNT01.fna_00806	CDS	1185				Transglutaminase-like superfamily./Putative cell wall binding repeat.
Rumen_CACVNT01.fna_00807	CDS	1278				Adenylosuccinate synthetase 
Rumen_CACVNT01.fna_00808	CDS	651				thiamine pyrophosphokinase 
Rumen_CACVNT01.fna_00809	CDS	876				ribosome small subunit-dependent GTPase A 
Rumen_CACVNT01.fna_00810	CDS	2340				Serine/threonine protein kinase 
Rumen_CACVNT01.fna_00811	CDS	726				Serine/threonine protein phosphatase 
Rumen_CACVNT01.fna_00812	CDS	1059				radical SAM enzyme, Cfr family
Rumen_CACVNT01.fna_00813	CDS	1293				ribosomal RNA small subunit methyltransferase RsmB 
Rumen_CACVNT01.fna_00814	CDS	675				putative Zn-dependent protease
Rumen_CACVNT01.fna_00815	CDS	930				methionyl-tRNA formyltransferase 
Rumen_CACVNT01.fna_00816	CDS	471				peptide deformylase 
Rumen_CACVNT01.fna_00817	CDS	2451				primosomal protein N'
Rumen_CACVNT01.fna_00818	CDS	210				DNA-directed RNA polymerase, omega subunit
Rumen_CACVNT01.fna_00819	CDS	549				guanylate kinase 
Rumen_CACVNT01.fna_00820	CDS	258				hypothetical protein
Rumen_CACVNT01.fna_00821	CDS	897				hypothetical protein
Rumen_CACVNT01.fna_00822	CDS	2565				Glycosyl hydrolase family 48.
Rumen_CACVNT01.fna_00823	CDS	1041				ABC-type multidrug transport system, ATPase component
Rumen_CACVNT01.fna_00824	CDS	750				hypothetical protein
Rumen_CACVNT01.fna_00825	CDS	1548				ABC transporter
Rumen_CACVNT01.fna_00826	CDS	1374				hypothetical protein
Rumen_CACVNT01.fna_00827	CDS	273				sporulation transcriptional regulator SpoIIID
Rumen_CACVNT01.fna_00828	CDS	438				stage V sporulation protein AC
Rumen_CACVNT01.fna_00829	CDS	3534				pyruvate:ferredoxin (flavodoxin) oxidoreductase, homodimeric 
Rumen_CACVNT01.fna_00830	CDS	702				succinate dehydrogenase and fumarate reductase iron-sulfur protein 
Rumen_CACVNT01.fna_00831	CDS	813				Succinate dehydrogenase/fumarate reductase, flavoprotein subunit 
Rumen_CACVNT01.fna_00832	CDS	759				Succinate dehydrogenase/fumarate reductase, flavoprotein subunit 
Rumen_CACVNT01.fna_00833	CDS	495				hypothetical protein
Rumen_CACVNT01.fna_00834	CDS	453				hypothetical protein
Rumen_CACVNT01.fna_00835	CDS	249				heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating P-type ATPase
Rumen_CACVNT01.fna_00836	CDS	360				transcriptional regulator, ArsR family
Rumen_CACVNT01.fna_00837	tRNA	76				tRNA-Trp(cca)
Rumen_CACVNT01.fna_00838	CDS	780				ABC-type multidrug transport system, ATPase component
Rumen_CACVNT01.fna_00839	CDS	1167				ABC-2 type transporter.
Rumen_CACVNT01.fna_00840	CDS	1713				peptidase S41
Rumen_CACVNT01.fna_00841	CDS	588				hypothetical protein
Rumen_CACVNT01.fna_00842	CDS	1029				3-deoxy-D-arabinoheptulosonate-7-phosphate synthase 
Rumen_CACVNT01.fna_00843	CDS	1953				diguanylate phosphodiesterase
Rumen_CACVNT01.fna_00844	CDS	228				Helix-turn-helix.
Rumen_CACVNT01.fna_00845	CDS	684				DNA repair protein radc
Rumen_CACVNT01.fna_00846	CDS	708				radC1; DNA repair protein RadC1
Rumen_CACVNT01.fna_00847	CDS	402				putative ring-cleavage extradiol dioxygenase 
Rumen_CACVNT01.fna_00848	CDS	1185				methionine adenosyltransferase 
Rumen_CACVNT01.fna_00849	CDS	1491				Signal transduction histidine kinase
Rumen_CACVNT01.fna_00850	CDS	678				Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain protein
Rumen_CACVNT01.fna_00851	CDS	2274				PAS/PAC sensor-containing diguanylate cyclase/phosphodiesterase
Rumen_CACVNT01.fna_00852	CDS	1083				6-phosphofructokinase 
Rumen_CACVNT01.fna_00853	CDS	1716				Phosphomannomutase 
Rumen_CACVNT01.fna_00854	CDS	1665				membrane protein
Rumen_CACVNT01.fna_00855	CDS	639				hypothetical protein
Rumen_CACVNT01.fna_00856	CDS	996				deoxyguanosinetriphosphate triphosphohydrolase, putative 
Rumen_CACVNT01.fna_00857	CDS	1737				DNA primase, catalytic core 
Rumen_CACVNT01.fna_00858	CDS	1080				hypothetical protein
Rumen_CACVNT01.fna_00859	CDS	2739				diguanylate cyclase (GGDEF) domain protein
Rumen_CACVNT01.fna_00860	CDS	1095				GTP-binding protein YchF
Rumen_CACVNT01.fna_00861	CDS	366				SnoaL-like polyketide cyclase.
Rumen_CACVNT01.fna_00862	CDS	564				Acetyltransferases, including N-acetylases of ribosomal proteins
Rumen_CACVNT01.fna_00863	CDS	534				deoxycytidine triphosphate deaminase
Rumen_CACVNT01.fna_00864	CDS	1296				glutamine synthetase, type I
Rumen_CACVNT01.fna_00865	CDS	570				ANTAR domain-containing protein
Rumen_CACVNT01.fna_00866	CDS	363				glyoxalase family protein
Rumen_CACVNT01.fna_00867	CDS	285				hypothetical protein
Rumen_CACVNT01.fna_00868	CDS	660				hypothetical protein
Rumen_CACVNT01.fna_00869	CDS	489				hypothetical protein
Rumen_CACVNT01.fna_00870	CDS	459				hypothetical protein
Rumen_CACVNT01.fna_00871	CDS	2730				hypothetical protein
Rumen_CACVNT01.fna_00872	CDS	705				ABC transporter-like protein
Rumen_CACVNT01.fna_00873	CDS	2598				coagulation factor 5/8 type domain protein
Rumen_CACVNT01.fna_00874	CDS	2598				ATP-dependent chaperone ClpB
Rumen_CACVNT01.fna_00875	CDS	645				hypothetical protein
Rumen_CACVNT01.fna_00876	CDS	1329				Dockerin type 1
Rumen_CACVNT01.fna_00877	CDS	741				hypothetical protein
Rumen_CACVNT01.fna_00878	CDS	810				VTC domain.
Rumen_CACVNT01.fna_00879	CDS	777				AraC family transcriptional regulator
Rumen_CACVNT01.fna_00880	CDS	528				DNA-3-methyladenine glycosylase (3mg) 
Rumen_CACVNT01.fna_00881	CDS	1752				putative RNA-binding protein homologous to eukaryotic snRNP
Rumen_CACVNT01.fna_00882	CDS	819				methylase 
Rumen_CACVNT01.fna_00883	CDS	1449				hypothetical protein
Rumen_CACVNT01.fna_00884	CDS	276				hypothetical protein
Rumen_CACVNT01.fna_00885	CDS	591				RNA polymerase sigma factor, sigma-70 family
Rumen_CACVNT01.fna_00886	CDS	1620				hypothetical protein
Rumen_CACVNT01.fna_00887	CDS	1152				cell division protein FtsZ
Rumen_CACVNT01.fna_00888	CDS	1131				Cell division septal protein
Rumen_CACVNT01.fna_00889	CDS	1260				UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Rumen_CACVNT01.fna_00890	CDS	1131				UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Rumen_CACVNT01.fna_00891	CDS	1281				cell cycle protein
Rumen_CACVNT01.fna_00892	CDS	1038				phospho-N-acetylmuramoyl-pentapeptide-transferase 
Rumen_CACVNT01.fna_00893	CDS	1440				UDP-N-acetylmuramyl tripeptide synthetase
Rumen_CACVNT01.fna_00894	CDS	2367				peptidoglycan glycosyltransferase 
Rumen_CACVNT01.fna_00895	CDS	501				septum formation initiator
Rumen_CACVNT01.fna_00896	CDS	945				S-adenosyl-methyltransferase MraW 
Rumen_CACVNT01.fna_00897	CDS	432				mraZ protein
Rumen_CACVNT01.fna_00898	CDS	1299				SpoIID/LytB domain protein
Rumen_CACVNT01.fna_00899	CDS	954				hypothetical protein
Rumen_CACVNT01.fna_00900	CDS	1734				hypothetical protein
Rumen_CACVNT01.fna_00901	CDS	537				putative protein (competence-and mitomycin-induced)
Rumen_CACVNT01.fna_00902	CDS	1179				Thiamine biosynthesis ATP pyrophosphatase
Rumen_CACVNT01.fna_00903	CDS	1131				Cysteine sulfinate desulfinase/cysteine desulfurase 
Rumen_CACVNT01.fna_00904	CDS	2529				Bacterial membrane protein YfhO.
Rumen_CACVNT01.fna_00905	CDS	537				NTP pyrophosphohydrolases including oxidative damage repair enzymes 
Rumen_CACVNT01.fna_00906	CDS	306				putative protein, involved in the regulation of septum location
Rumen_CACVNT01.fna_00907	CDS	1419				UDP-N-acetylmuramate--L-alanine ligase 
Rumen_CACVNT01.fna_00908	CDS	582				LexA family transcriptional repressor
Rumen_CACVNT01.fna_00909	CDS	423				hypothetical protein
Rumen_CACVNT01.fna_00910	CDS	363				Cell division protein ZapA.
Rumen_CACVNT01.fna_00911	CDS	2031				Collagenase 
Rumen_CACVNT01.fna_00912	CDS	438				deoxyuridine 5'-triphosphate nucleotidohydrolase 
Rumen_CACVNT01.fna_00913	CDS	261				hypothetical protein
Rumen_CACVNT01.fna_00914	CDS	1017				rod shape-determining protein MreB
Rumen_CACVNT01.fna_00915	CDS	867				rod shape-determining protein MreC
Rumen_CACVNT01.fna_00916	CDS	579				rod shape-determining protein MreD.
Rumen_CACVNT01.fna_00917	CDS	2277				Cell division protein FtsI/penicillin-binding protein 2
Rumen_CACVNT01.fna_00918	CDS	813				Membrane proteins related to metalloendopeptidases
Rumen_CACVNT01.fna_00919	CDS	390				DtxR family iron (metal) dependent repressor
Rumen_CACVNT01.fna_00920	CDS	1383				hypothetical protein
Rumen_CACVNT01.fna_00921	CDS	1353				UDP-N-acetylmuramoylalanine--D-glutamate ligase 
Rumen_CACVNT01.fna_00922	CDS	864				fructose-1,6-bisphosphate aldolase 
Rumen_CACVNT01.fna_00923	CDS	330				hypothetical protein
Rumen_CACVNT01.fna_00924	CDS	2061				restriction enzyme
Rumen_CACVNT01.fna_00925	CDS	1524				xylulokinase
Rumen_CACVNT01.fna_00926	CDS	1311				hypothetical protein
Rumen_CACVNT01.fna_00927	CDS	510				VanZ family protein
Rumen_CACVNT01.fna_00928	CDS	1221				hypothetical protein
Rumen_CACVNT01.fna_00929	CDS	930				putative permeases
Rumen_CACVNT01.fna_00930	CDS	2247				Beta-xylosidase
Rumen_CACVNT01.fna_00931	CDS	408				hypothetical protein
Rumen_CACVNT01.fna_00932	CDS	201				hypothetical protein
Rumen_CACVNT01.fna_00933	CDS	603				protein involved in cell division
Rumen_CACVNT01.fna_00934	CDS	246				hypothetical protein
Rumen_CACVNT01.fna_00935	CDS	210				hypothetical protein
Rumen_CACVNT01.fna_00936	CDS	450				hypothetical protein
Rumen_CACVNT01.fna_00937	CDS	759				glutamine amidotransferase
Rumen_CACVNT01.fna_00938	CDS	1149				glutamate--cysteine ligase
Rumen_CACVNT01.fna_00939	CDS	246				hypothetical protein
Rumen_CACVNT01.fna_00940	CDS	807				UBA/THIF-type NAD/FAD-binding protein
Rumen_CACVNT01.fna_00941	CDS	303				sirA; transcriptional regulator
Rumen_CACVNT01.fna_00942	CDS	2961				hypothetical protein
Rumen_CACVNT01.fna_00943	CDS	354				transposase IS200-family protein
Rumen_CACVNT01.fna_00944	CDS	1110				Gp37Gp68 family protein
Rumen_CACVNT01.fna_00945	CDS	2595				Dockerin type I repeat./Ricin-type beta-trefoil lectin domain.
Rumen_CACVNT01.fna_00946	CDS	843				hypothetical protein
Rumen_CACVNT01.fna_00947	CDS	3015				hypothetical protein
Rumen_CACVNT01.fna_00948	CDS	1683				diguanylate phosphodiesterase
Rumen_CACVNT01.fna_00949	CDS	1032				hypothetical protein
Rumen_CACVNT01.fna_00950	CDS	1314				hypothetical protein
Rumen_CACVNT01.fna_00951	CDS	879				hypothetical protein
Rumen_CACVNT01.fna_00952	CDS	1068				hypothetical protein
Rumen_CACVNT01.fna_00953	CDS	10392				hypothetical protein
Rumen_CACVNT01.fna_00954	CDS	1476				diguanylate cyclase
Rumen_CACVNT01.fna_00955	CDS	108				hypothetical protein
Rumen_CACVNT01.fna_00956	CDS	3396				diguanylate phosphodiesterase
Rumen_CACVNT01.fna_00957	CDS	1200				putative nlpa lipoprotein
Rumen_CACVNT01.fna_00958	CDS	819				ABC transporter
Rumen_CACVNT01.fna_00959	CDS	921				ABC transporter permease
Rumen_CACVNT01.fna_00960	CDS	897				putative methyltransferase
Rumen_CACVNT01.fna_00961	CDS	1161				Cys/Met metabolism pyridoxal-phosphate-dependent protein
Rumen_CACVNT01.fna_00962	CDS	912				cysteine synthase
Rumen_CACVNT01.fna_00963	CDS	912				Transcriptional regulator
Rumen_CACVNT01.fna_00964	CDS	1341				phenylacetate--CoA ligase
Rumen_CACVNT01.fna_00965	CDS	1167				aminotransferase 
Rumen_CACVNT01.fna_00966	CDS	588				cyclase family protein
Rumen_CACVNT01.fna_00967	CDS	516				pyruvate/ketoisovalerate oxidoreductase subunit gamma
Rumen_CACVNT01.fna_00968	CDS	294				truncated pyruvate/ketoisovalerate oxidoreductase gamma subunit
Rumen_CACVNT01.fna_00969	CDS	1173				pyruvate flavodoxin/ferredoxin oxidoreductase domain-containing protein
Rumen_CACVNT01.fna_00970	CDS	894				thiamine pyrophosphate TPP-binding domain-containing protein
Rumen_CACVNT01.fna_00971	CDS	153				hypothetical protein
Rumen_CACVNT01.fna_00972	CDS	1287				signal transduction histidine kinase
Rumen_CACVNT01.fna_00973	CDS	708				Response regulator containing CheY-like receiver and SARP domains
Rumen_CACVNT01.fna_00974	CDS	1065				peptidase M24
Rumen_CACVNT01.fna_00975	CDS	432				3-dehydroquinate dehydratase 
Rumen_CACVNT01.fna_00976	CDS	534				HAD superfamily (subfamily IIIA) phosphatase,
Rumen_CACVNT01.fna_00977	CDS	174				30S ribosomal protein S21
Rumen_CACVNT01.fna_00978	CDS	2433				leucyl-tRNA synthetase
Rumen_CACVNT01.fna_00979	CDS	345				hypothetical protein
Rumen_CACVNT01.fna_00980	CDS	360				iojap-related protein
Rumen_CACVNT01.fna_00981	CDS	1500				cell envelope-related function transcriptional attenuator common domain protein
Rumen_CACVNT01.fna_00982	CDS	1191				hypothetical protein
Rumen_CACVNT01.fna_00983	CDS	696				Multimeric flavodoxin WrbA
Rumen_CACVNT01.fna_00984	CDS	303				hypothetical protein
Rumen_CACVNT01.fna_00985	CDS	582				non-canonical purine NTP pyrophosphatase, rdgB/HAM1 family 
Rumen_CACVNT01.fna_00986	CDS	1383				signal recognition particle-docking protein FtsY
Rumen_CACVNT01.fna_00987	CDS	3573				chromosome segregation protein SMC, common bacterial type
Rumen_CACVNT01.fna_00988	CDS	948				radical SAM protein
Rumen_CACVNT01.fna_00989	CDS	690				RNAse III 
Rumen_CACVNT01.fna_00990	CDS	1017				phosphate:acyl-[acyl carrier protein] acyltransferase
Rumen_CACVNT01.fna_00991	CDS	1323				tRNA:m(5)U-54 methyltransferase
Rumen_CACVNT01.fna_00992	CDS	2082				DNA topoisomerase I 
Rumen_CACVNT01.fna_00993	CDS	1221				DNA protecting protein DprA
Rumen_CACVNT01.fna_00994	CDS	789				tRNA/rRNA methyltransferase SpoU
Rumen_CACVNT01.fna_00995	CDS	354				LSU ribosomal protein L20P
Rumen_CACVNT01.fna_00996	CDS	204				LSU ribosomal protein L35P
Rumen_CACVNT01.fna_00997	CDS	525				bacterial translation initiation factor 3 (bIF-3)
Rumen_CACVNT01.fna_00998	CDS	660				stage II sporulation protein R
Rumen_CACVNT01.fna_00999	CDS	1443				hypothetical protein
Rumen_CACVNT01.fna_01000	CDS	2727				cellulase 
Rumen_CACVNT01.fna_01001	CDS	2004				mannan endo-1,4-beta-mannosidase 
Rumen_CACVNT01.fna_01002	CDS	1008				hypothetical protein
Rumen_CACVNT01.fna_01003	CDS	468				manganese containing catalase
Rumen_CACVNT01.fna_01004	CDS	1461				recombinase
Rumen_CACVNT01.fna_01005	CDS	261				hypothetical protein
Rumen_CACVNT01.fna_01006	CDS	426				hypothetical protein
Rumen_CACVNT01.fna_01007	CDS	297				hypothetical protein
Rumen_CACVNT01.fna_01008	CDS	1161				multiple monosaccharide ABC transporter membrane protein
Rumen_CACVNT01.fna_01009	CDS	1536				ABC transporter
Rumen_CACVNT01.fna_01010	CDS	1224				monosaccharide ABC transporter substrate-binding protein, CUT2 family (TC 3.A.1.2.-)
Rumen_CACVNT01.fna_01011	CDS	249				hypothetical protein
Rumen_CACVNT01.fna_01012	CDS	369				hypothetical protein
Rumen_CACVNT01.fna_01013	CDS	1998				hypothetical protein
Rumen_CACVNT01.fna_01014	CDS	1467				pbpA1; penicillin-binding protein A 
Rumen_CACVNT01.fna_01015	CDS	1455				penicillin-binding protein 4
Rumen_CACVNT01.fna_01016	CDS	474				small multi-drug export protein
Rumen_CACVNT01.fna_01017	CDS	603				phosphoserine phosphatase/homoserine phosphotransferase bifunctional protein 
Rumen_CACVNT01.fna_01018	CDS	528				isochorismatase hydrolase
Rumen_CACVNT01.fna_01019	CDS	750				NAD+ synthetase
Rumen_CACVNT01.fna_01020	CDS	465				SsrA-binding protein
Rumen_CACVNT01.fna_01021	CDS	549				hypothetical protein
Rumen_CACVNT01.fna_01022	CDS	99				hypothetical protein
Rumen_CACVNT01.fna_01023	CDS	1011				bacteriocin immunity protein
Rumen_CACVNT01.fna_01024	tmRNA	370	ssrA			transfer-messenger RNA, SsrA
Rumen_CACVNT01.fna_01025	CDS	2370				hypothetical protein
Rumen_CACVNT01.fna_01026	CDS	555				ECF subfamily RNA polymerase sigma-24 factor
Rumen_CACVNT01.fna_01027	CDS	990				hypothetical protein
Rumen_CACVNT01.fna_01028	CDS	555				ECF subfamily RNA polymerase sigma-24 factor
Rumen_CACVNT01.fna_01029	CDS	888				hypothetical protein
Rumen_CACVNT01.fna_01030	CDS	1968				hypothetical protein
Rumen_CACVNT01.fna_01031	CDS	1626				hypothetical protein
Rumen_CACVNT01.fna_01032	CDS	552				RNA polymerase sigma factor, sigma-70 family
Rumen_CACVNT01.fna_01033	tRNA	85				tRNA-Leu(cag)
Rumen_CACVNT01.fna_01034	CDS	555				putative RNA polymerase sigma factor protein
Rumen_CACVNT01.fna_01035	CDS	1131				hypothetical protein
Rumen_CACVNT01.fna_01036	CDS	972				ion transport protein
Rumen_CACVNT01.fna_01037	CDS	1425				deoxyguanosinetriphosphate triphosphohydrolase, putative 
Rumen_CACVNT01.fna_01038	CDS	708				sugar fermentation stimulation protein
Rumen_CACVNT01.fna_01039	CDS	768				AraC-type DNA-binding domain-containing proteins
Rumen_CACVNT01.fna_01040	CDS	1365				putative efflux protein, MATE family
